timestamp,lat,lon,alt,x,y,roll,pitch,yaw,vel_x,vel_y,accel_x,accel_y,yaw_rate,right_engine,left_engine,wind_speed,wind_direction
59.2,-33.722515,150.67413,4.153741,27.233585,12.440367,-0.016308757,0.0054312926,0.30912367,2.2023852,1.7080919,-0.24336064,-0.2553418,-0.023585547,0.32985836,0.29726368,0.12819357,240.0
59.3,-33.72251,150.67413,4.119724,27.58452,12.576878,-0.014688777,0.00492429,0.30940875,2.2019632,1.7049527,-0.14781892,-0.059141982,-0.01861875,0.348,0.28038234,0.28740743,240.0
59.5,-33.722507,150.67413,4.0815544,27.98625,12.728067,-0.012886799,0.0033220057,0.31084424,2.2136457,1.7139207,0.154992,0.105535954,0.017561471,0.34792164,0.26410326,0.28989992,240.0
59.668,-33.722504,150.67413,4.0586557,28.409542,12.879479,-0.0111260535,0.0021020975,0.30990604,2.2245462,1.7070748,-0.0942179,-0.2437619,-0.004401566,0.34364206,0.2627123,0.34066406,240.0
59.824,-33.7225,150.67413,4.041632,28.913462,13.061615,-0.008544341,-0.00039904247,0.31131387,2.249162,1.7261502,0.1021804,0.23749787,0.017233908,0.33508974,0.23847134,0.47694132,240.0
59.996,-33.722496,150.67413,4.0444503,29.336432,13.215523,-0.0061295847,-0.0029859708,0.3124657,2.2608604,1.7354386,0.08514547,-0.030097742,0.0033412334,0.3335031,0.22398618,0.32156014,240.0
60.1,-33.722492,150.67415,4.0451493,29.86494,13.407375,-0.003464948,-0.002426016,0.30606592,2.2600603,1.702961,0.08907444,-0.10062009,-0.009139481,0.32380146,0.2545151,0.30369937,240.0
60.3,-33.72249,150.67415,4.0415883,30.134079,13.504282,-0.0018453747,-0.0021073755,0.3027711,2.2661793,1.6916925,0.1722248,0.13030238,-0.02819018,0.29735985,0.28313157,-0.0022488956,240.0
60.4,-33.722485,150.67415,4.0234,30.574465,13.665014,0.0012141874,-0.0034416034,0.30031353,2.2803335,1.6864966,-0.22724165,-0.15475903,-0.029151198,0.28506172,0.28719473,-0.49037892,240.0
60.592,-33.72248,150.67415,4.013839,30.953093,13.80534,0.0039140023,-0.005238453,0.3017421,2.300277,1.7060589,-0.12280561,-0.13347048,-0.022587175,0.28457028,0.2600425,-0.2166802,240.0
60.7,-33.722477,150.67415,4.0069804,31.51598,14.01764,0.007324954,-0.0073910556,0.30402246,2.3055768,1.7200493,0.013927647,-0.107745804,-0.023037713,0.29099044,0.24151756,-0.25309366,240.0
60.9,-33.722473,150.67415,4.017484,31.858662,14.143534,0.009265366,-0.006134044,0.30175167,2.3030872,1.7096444,-0.14065896,-0.0244778,-0.008283712,0.28422588,0.25713056,-0.16775148,240.0
61.0,-33.72247,150.67415,4.040418,32.323116,14.301868,0.011456443,-0.0044275937,0.300173,2.2959642,1.690534,-0.13347748,-0.025337247,-0.026469287,0.29259256,0.26611814,0.23585933,240.0
61.184,-33.722466,150.67415,4.057579,32.558624,14.381985,0.012744129,-0.003922674,0.30015323,2.2994547,1.6893723,0.25034845,0.044348534,0.02319718,0.32236737,0.2342965,0.018891318,240.0
61.384,-33.72246,150.67415,4.0991178,33.03476,14.551533,0.015428763,-0.0025077865,0.2981254,2.299411,1.6745175,0.0859777,-0.09338179,0.0006288555,0.30854183,0.2570687,-0.02741361,240.0
61.5,-33.722458,150.67415,4.1451178,33.462933,14.706364,0.017842073,-0.0010003684,0.29706138,2.2942142,1.6653557,0.097255304,-0.055625208,0.016064001,0.31238842,0.26280105,-0.04025684,240.0
61.68,-33.722454,150.67416,4.176281,33.77963,14.829059,0.020039868,-0.0013830288,0.2973931,2.3079386,1.681769,0.273462,0.06852619,0.023072207,0.3203759,0.23470059,0.109346114,240.0
61.8,-33.72245,150.67416,4.2142167,34.234253,15.007081,0.023025475,-0.0034145773,0.29801598,2.3192902,1.7002068,-0.19196267,-0.06917001,-0.028768068,0.28693452,0.24737856,-0.12630557,240.0
61.976,-33.722446,150.67416,4.2562814,34.601387,15.14968,0.02458501,-0.0024365543,0.29666933,2.3185644,1.7023494,0.14626391,0.24084933,-0.007190337,0.30403385,0.23236254,0.20311052,240.0
62.128,-33.722443,150.67416,4.301163,35.03939,15.306116,0.026210519,-0.0006645081,0.29295036,2.3207347,1.6907277,-0.21323639,-0.09041564,-0.02648963,0.28064334,0.2606027,-0.39934188,240.0
62.3,-33.72244,150.67416,4.3549914,35.544975,15.484799,0.02809084,5.3195436e-05,0.2914091,2.3266754,1.688504,-0.077913046,-0.06510817,-0.029338175,0.2744968,0.26186478,-0.38467997,240.0
62.4,-33.722435,150.67416,4.404834,35.905907,15.612405,0.029194657,0.0018410933,0.29046583,2.322121,1.6827132,0.1447401,0.12939739,-0.004598584,0.29514182,0.24889399,-0.1386761,240.0
62.6,-33.722435,150.67416,4.4535975,36.189636,15.71707,0.029914195,0.0031137955,0.2892402,2.3198817,1.6765615,0.13983864,0.15838814,-0.018897695,0.29577717,0.25238445,-0.20433232,240.0
62.768,-33.72243,150.67416,4.525793,36.595123,15.862278,0.03062495,0.005252979,0.28676292,2.316956,1.6630335,-0.047099754,0.03635626,-0.029409759,0.27743632,0.28038436,-0.3894736,240.0
62.9,-33.722427,150.67416,4.598818,37.002403,16.005455,0.031532213,0.005914813,0.2873065,2.3279178,1.6692694,0.12845607,-0.0471568,-0.0023036073,0.29370147,0.25084072,-0.31232142,240.0
63.1,-33.722424,150.67418,4.672173,37.381367,16.138424,0.03227115,0.0067117624,0.2866945,2.3255212,1.6645846,-0.038187344,0.0538298,0.0032799088,0.29691258,0.25187775,-0.27801862,240.0
63.2,-33.72242,150.67418,4.754198,37.807247,16.292486,0.03234749,0.008039859,0.28578463,2.3289948,1.6612375,-0.30738536,-0.09243223,-0.028790466,0.27933338,0.26731762,-0.2341228,240.0
63.4,-33.722416,150.67418,4.8009396,38.04787,16.379591,0.032520007,0.008640783,0.28540945,2.335563,1.6646442,0.27886823,0.13035604,0.015424507,0.29386997,0.24501143,-0.46377543,240.0
